Season,Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
2016,Tzu-Wei Lin,BOS,AA,22,411,0.08272506,0.133819951,0.618181818,0.223118279,0.287469287,0.293010752,0.580480039,0.069892473,5.623949841566910,0.256329113,-0.7770038950257000,29.75190468507290,-17.87604207915790,0.2713917364945280,60.00049421095920,14678
2016,Harold Castro,DET,AA,22,416,0.026442307,0.151442307,0.174603174,0.247448979,0.27027027,0.323979591,0.594249861,0.076530612,3.741996404698330,0.284403669,-1.5843480405164900,29.798887342996600,-18.408474831991200,0.27042188940235700,57.68516263244490,14691
2017,Harold Castro,DET,AA,23,449,0.040089086,0.118040089,0.339622641,0.289855072,0.325056433,0.355072463,0.680128896,0.065217391,6.182640360784910,0.326027397,0.4307782433461400,45.56031539059030,-6.854504229959420,0.3086353148886640,81.77324493748880,14691
2016,Brett Phillips,MIL,AA,22,517,0.12959381,0.29787234,0.435064935,0.229024943,0.33203125,0.396825396,0.728856646,0.167800453,5.70249695444086,0.311355311,-0.7018155213445430,63.892469577502100,7.427933864306290,0.3396753396473680,113.34196623973600,14735
2016,Phillip Ervin,CIN,AA,23,505,0.128712871,0.174257425,0.738636363,0.238663484,0.362376237,0.398568019,0.760944256,0.159904535,6.871337606859290,0.271028037,2.9046661690808800,69.70497832337620,14.551031446850300,0.35927627936448200,122.86677537566300,14738
2017,Yu Chang,CLE,AA,21,508,0.102362204,0.263779527,0.388059701,0.220454545,0.312252964,0.461363636,0.7736166,0.240909091,6.421837820418980,0.2543554,0.6639263259712610,65.15476146874780,5.852471118549090,0.34237643781858,113.03040166127700,14773
2016,Luke Voit,STL,AA,25,546,0.095238095,0.152014652,0.626506024,0.296680497,0.371794871,0.477178423,0.848973294,0.180497926,3.4394805914206600,0.322916666,-0.5846814131509750,87.333713679547,26.974006920094200,0.37960853729773000,141.6769845284080,14811
2015,Mike Yastrzemski,BAL,AA,24,536,0.08022388,0.186567164,0.43,0.245798319,0.31588785,0.371848739,0.687736589,0.12605042,5.474205225808750,0.294429708,-1.199140973505560,58.050670941647100,-0.6019961039462090,0.31636415107227900,93.56755730729920,14854
2015,Jacob May,CHW,AA,23,432,0.067129629,0.168981481,0.397260273,0.275064267,0.3286052,0.334190231,0.662795431,0.059125964,5.70628134601558,0.332278481,0.5566951126093050,43.39332535202460,-4.747584319758820,0.31465241897754400,89.27086463433310,14876
2015,Pat Valaika,COL,AA,22,512,0.056640625,0.23046875,0.245762711,0.234541577,0.278656126,0.360341151,0.638997277,0.125799574,6.598676694357240,0.29226361,1.0223035037051900,45.545255988007200,-10.481172234649000,0.29045565435201800,80.33786059092780,14885
2016,Pat Valaika,COL,AA,23,474,0.059071729,0.20042194,0.294736842,0.269141531,0.313978494,0.450116009,0.764094503,0.180974478,4.9657937182824,0.314984709,-1.991512210923250,60.039423612629200,5.110842672859430,0.3409179337563050,114.04964227200700,14885
2015,Jaycob Brugman,OAK,AA,23,566,0.109540636,0.157243816,0.696629213,0.26,0.342756183,0.382,0.724756183,0.122,5.516788768883510,0.304668304,-1.1403542368207100,68.91774365062300,3.2714067524153000,0.33471288434608200,98.16534621425550,14936
2016,Johan Camargo,ATL,AA,22,491,0.048879837,0.167006109,0.292682926,0.266816143,0.303797468,0.378923766,0.682721234,0.112107623,3.8615023174126600,0.316804407,-0.9053442347794770,51.60312021393660,-2.0218063531410100,0.3145949166535330,97.61628203213350,14950
2016,Victor Caratini,CHC,AA,22,480,0.1125,0.166666666,0.675,0.291262135,0.375,0.405339805,0.780339805,0.11407767,3.351407348973930,0.341317365,-0.4394762320443990,67.49664635616110,15.073092889364200,0.3627881328098960,125.4935706870530,14968
2015,Johnny Field,TBR,AA,23,491,0.073319755,0.221995926,0.330275229,0.254629629,0.329243353,0.446759259,0.776002612,0.19212963,6.937433217303580,0.304761904,2.2704109631013100,65.09669616086280,10.380986325571900,0.35770563369879700,115.1819142860150,15048
2018,Dom Nunez,COL,AA,23,377,0.122015915,0.193633952,0.630136986,0.222222222,0.32,0.342592592,0.662592592,0.12037037,2.851684254917320,0.257142857,-0.9357782378792760,38.91199191567000,-5.970558845433610,0.30493085567028300,81.0785674840004,15055
2017,Jonathan Davis,TOR,AA,25,546,0.126373626,0.201465201,0.627272727,0.248878923,0.36142322,0.378923766,0.740346986,0.130044843,5.803390238284310,0.304216867,-1.584400704363360,69.6629269344251,5.924638487164250,0.3415329639384810,105.5734792298250,15104
2016,Ryan McMahon,COL,AA,21,535,0.102803738,0.300934579,0.341614906,0.24248927,0.325187969,0.39914163,0.724329599,0.15665236,5.121664370548100,0.337792642,-0.15205705165863000,62.7595000843568,0.7620511333508650,0.32893068922890600,106.08132562589400,15112
2016,Dylan Cozens,PHI,AA,22,586,0.104095563,0.317406143,0.327956989,0.276391554,0.349829351,0.591170825,0.941000176,0.314779271,6.7785590480339900,0.347826086,3.8745328496443100,105.54990761691100,37.64242147618310,0.409390482137788,148.94884203296600,15115
2015,Hunter Dozier,KCR,AA,23,523,0.086042065,0.288718929,0.298013245,0.212631578,0.281070745,0.349473684,0.630544429,0.136842106,4.382765284680220,0.28343949,0.04754281556233760,45.30080270073690,-15.358268320045100,0.2895059632387200,73.24995658593780,15117
2017,Tim Locastro,LAD,AA,24,420,0.052380952,0.133333333,0.392857142,0.285326086,0.366028708,0.429347826,0.795376534,0.14402174,7.941508753662430,0.316993464,2.1209759830962900,60.8441560986598,12.404493940170600,0.36312816926329500,124.63257760683100,15124
2015,Ian Miller,SEA,AA,23,384,0.075520833,0.138020833,0.547169811,0.253602305,0.309711286,0.319884726,0.629596012,0.066282421,7.164124446598760,0.295302013,0.5593589034397160,33.09795643206550,-9.693963276186440,0.29555264390552900,74.12363222756650,15156
2016,Ian Miller,SEA,AA,24,494,0.091093117,0.10931174,0.833333333,0.253488372,0.33127572,0.304651162,0.635926882,0.05116279,8.612071503839980,0.286842105,8.194980202708390,47.75101487817180,-6.201558898073330,0.30314898847304700,85.01910123745150,15156
2017,Ian Miller,SEA,AA,25,384,0.072916666,0.1796875,0.405797101,0.325581395,0.382198952,0.430232558,0.81243151,0.104651163,7.6759314432038800,0.392727272,4.121672450797630,57.537008649818400,13.24931753348540,0.3695126263258970,139.3377375123500,15156
2016,Mitch Garver,MIN,AA,25,407,0.105651105,0.211302211,0.5,0.25698324,0.334152334,0.418994413,0.753146747,0.162011173,1.7561906001671600,0.304511278,-1.2616178807802500,52.53731990310560,8.086515192717400,0.34713933106713700,110.98744318396200,15161
2017,Josh VanMeter,CIN,AA,22,538,0.098513011,0.185873605,0.53,0.254736842,0.326492537,0.351578947,0.678071484,0.096842105,4.282906416452210,0.307692307,1.8149094417749400,54.6479225795541,-2.764246996137130,0.3117805891117810,92.42296197462360,15170
2015,Tim Anderson,CHW,AA,22,550,0.043636363,0.207272727,0.210526315,0.311890838,0.349816849,0.428849902,0.778666751,0.116959064,8.568120399608590,0.391414141,4.483698395662940,74.04588079335200,12.75537079455360,0.36045109308683000,119.30995309869400,15172
2016,Ryan Cordell,TEX,AA,24,445,0.071910112,0.217977528,0.329896907,0.26419753,0.319101123,0.483950617,0.80305174,0.219753087,6.816798342971190,0.299319727,0.8488355713125200,62.586964392839100,13.39269789475020,0.3542034949536800,121.96550796983900,15181
2016,Dustin Peterson,ATL,AA,21,578,0.077854671,0.17301038,0.45,0.282442748,0.342560553,0.431297709,0.773858262,0.148854961,3.5612287292658200,0.326923076,-0.03635879000648860,78.53725629612770,15.410560663193100,0.3563563925967890,125.20532544984400,15189
2015,Chad Pinder,OAK,AA,23,522,0.053639846,0.197318007,0.27184466,0.316561844,0.361003861,0.486373165,0.847377026,0.169811321,4.038497611558350,0.373626373,-1.0740994981024400,81.93352941133700,21.390441317937000,0.37998720882478500,128.3576098548540,15191
2016,Jake Bauers,TBR,AA,20,581,0.125645438,0.153184165,0.820224719,0.273833671,0.369602763,0.419878296,0.789481059,0.146044625,3.9139492927441600,0.304785894,-0.8359475275501610,83.53702345130440,20.08268060920230,0.36708025660069300,128.64817373683800,15194
2015,Carlos Asuaje,BOS,AA,23,570,0.098245614,0.154385964,0.636363636,0.25050505,0.333928571,0.373737373,0.707665944,0.123232323,5.162018082866660,0.289276807,-0.6328395581804220,66.60722980492490,4.234057760170820,0.3278150655502500,102.19777691571700,15197
2015,Stuart Turner,MIN,AA,23,379,0.118733509,0.182058047,0.652173913,0.22324159,0.321899736,0.305810397,0.627710133,0.082568807,4.06198149740454,0.26848249,0.07142078969627620,35.1897135258198,-7.0450197278976300,0.30447117634373200,76.87887813978700,15207
2016,Brandon Dixon,CIN,AA,24,461,0.065075921,0.297180043,0.218978102,0.260143198,0.314533622,0.434367541,0.748901163,0.174224343,5.176227477846360,0.341911764,0.7572512752376500,57.66653433866830,7.318079863265510,0.34171999994186500,111.26850342037700,15214
2015,Adam Frazier,PIT,AA,23,423,0.08037825,0.09929078,0.809523809,0.323607427,0.384057971,0.416445623,0.800503594,0.092838196,5.3815634808060100,0.36036036,-0.6034298534505070,62.41565572210960,16.128196467844800,0.3689249072961760,132.5199809128180,15223
2017,Austin Wynns,BAL,AA,26,434,0.119815668,0.147465437,0.8125,0.281081081,0.377314814,0.418918918,0.796233732,0.137837837,2.6908034371431700,0.31438127,0.33277214248664700,62.78148636142010,12.117718621289600,0.36303469097172800,116.89049819407500,15271
2015,Mike Tauchman,COL,AA,24,563,0.08170515,0.122557726,0.666666666,0.293307086,0.353046594,0.379921259,0.732967853,0.086614173,5.890469792723370,0.333333333,-0.1359093968058010,69.79000270623490,8.18281698483749,0.3373307891243650,111.9058536311480,15274
2016,Zack Granite,MIN,AA,23,584,0.071917808,0.073630136,0.976744186,0.294676806,0.347222222,0.382129277,0.729351499,0.087452471,8.177951230225430,0.311983471,5.289408043958250,71.9581484880973,8.176158436827770,0.33917725417349100,105.72742590362400,15343
2016,Frank Schwindel,KCR,AA,24,485,0.037113402,0.177319587,0.209302325,0.27032967,0.301030927,0.446153846,0.747184773,0.175824176,2.024852915229610,0.289325842,-0.1945640350895700,59.878363961215300,6.262140923972400,0.33159156509281400,109.79890117989300,15351
2015,Nate Orf,MIL,AA,25,511,0.123287671,0.136986301,0.9,0.273584905,0.377733598,0.367924528,0.745658126,0.094339623,4.638358577880820,0.319327731,-0.3942444695858290,66.89086870878500,9.94641305535595,0.35545741633115100,117.6087897727920,15407
2015,Ryon Healy,OAK,AA,23,543,0.055248618,0.151012891,0.365853658,0.301775147,0.339483394,0.426035502,0.765518896,0.124260355,2.090508412156530,0.341288782,-0.8592510255984960,71.26873439191050,8.290004823488680,0.3469160074897360,106.3032900805450,15447
2015,Hunter Renfroe,SDP,AA,23,463,0.071274298,0.241900647,0.294642857,0.258907363,0.313174946,0.425178147,0.738353093,0.166270784,4.205263451148640,0.315614617,0.058409994235262300,55.32677587162270,1.6266804937602200,0.33179751180467200,108.52335141230000,15464
2017,Aristides Aquino,CIN,AA,23,504,0.077380952,0.287698412,0.268965517,0.215686274,0.281746031,0.396514161,0.678260192,0.180827887,6.026952550206630,0.274247491,0.6310580974968620,49.74207088486780,-4.041820316151460,0.30788028717041000,89.77685616981010,15482
2018,Aristides Aquino,CIN,AA,24,445,0.078651685,0.251685393,0.3125,0.240099009,0.306306306,0.448019801,0.754326107,0.207920792,3.3158769382965300,0.282051282,-1.5297053586691600,57.39837420161370,5.787751944619500,0.33751259858791600,108.30292320920100,15482
2017,Victor Reyes,ARI,AA,22,516,0.052325581,0.155038759,0.3375,0.292275574,0.33203125,0.39874739,0.73077864,0.106471816,5.734102106957530,0.341708542,0.15575037588132500,60.61382681599350,5.549366776854680,0.33329242549690500,106.21941645136200,15487
2017,Justin Williams,TBR,AA,21,409,0.090464547,0.168704156,0.536231884,0.300546448,0.364303178,0.489071038,0.853374216,0.18852459,4.8248072040813700,0.334494773,0.40307642964762600,63.26610280593880,19.620048240032300,0.3836673801327930,143.46887351123200,15490
2015,J.P. Crawford,PHI,AA,20,405,0.120987654,0.111111111,1.088888888,0.264957264,0.353960396,0.407407407,0.761367803,0.142450143,6.37881945780576,0.289473684,0.538730529602617,53.458464452134200,9.140684315072140,0.3480907110729030,115.84564251439300,15491
2017,Jamie Westbrook,ARI,AA,22,409,0.039119804,0.105134474,0.372093023,0.265251989,0.305418719,0.395225464,0.700644183,0.129973475,3.4370643647122800,0.277945619,-0.3912715465121440,43.77004697518180,0.12399240927526700,0.3191456217824680,96.62171350655420,15504
2018,Jamie Westbrook,ARI,AA,23,443,0.054176072,0.16027088,0.338028169,0.286764705,0.335600907,0.470588235,0.806189142,0.18382353,5.099140247370570,0.314814814,-0.7660251008346680,64.80468107090070,13.426016666746900,0.3599367828738450,122.14542129425300,15504
2019,Jamie Westbrook,ARI,AA,24,388,0.082474226,0.175257731,0.470588235,0.269005847,0.340206185,0.447368421,0.787574606,0.178362574,2.7993350359504300,0.295880149,-0.3772396370768550,54.39613116864370,11.547940294782300,0.3563300683090720,123.16091453204700,15504
2016,Jamie Westbrook,ARI,AA,21,473,0.054968287,0.126849894,0.433333333,0.262068965,0.311965811,0.349425287,0.661391098,0.087356322,4.272705239614480,0.293800539,-0.29262771690264300,48.09712876403400,-3.561914548038710,0.30996453902150800,90.76872387848050,15504
2016,Franklin Barreto,OAK,AA,20,507,0.071005917,0.177514792,0.4,0.281385281,0.339920948,0.413419913,0.753340861,0.132034632,6.061025012593640,0.329670329,0.20151699303096400,65.75378207303810,9.705482939260440,0.3397910447403940,110.17801912177600,15519
2017,Mike Ford,NYY,AA,24,417,0.182254196,0.134292565,1.357142857,0.271641791,0.410071942,0.450746268,0.86081821,0.179104477,2.7615848948828900,0.291044776,0.33277214248664700,68.61176246342950,19.932520187774200,0.388074402525587,145.44535570348700,15585
2007,Matt Cepicky,BAL,AA,29,410,0.1,0.273170731,0.366071428,0.240331491,0.314634146,0.444751381,0.759385527,0.20441989,3.749020469545770,0.298755186,-0.676930568239186,50.38449545473950,-0.08755135266879210,0.3323850993756900,100.43471388910300,1562
2015,Jacob Hannemann,CHC,AA,24,485,0.065979381,0.23298969,0.28318584,0.232718894,0.290526315,0.361751152,0.652277467,0.129032258,8.168411330192140,0.297805642,2.865552457398740,44.84544746127860,-9.2016386285709,0.30395665419729100,80.13892451356530,15644
2016,Dominic Smith,NYM,AA,21,542,0.092250922,0.136531365,0.675675675,0.301652892,0.367158671,0.45661157,0.823770241,0.154958678,2.871354639512150,0.329177057,0.09589754522312430,81.46518210487000,18.656551578804200,0.3711990858402360,130.26142828370800,15653
2016,Rowdy Tellez,TOR,AA,21,514,0.122568093,0.178988326,0.684782608,0.296803652,0.387159533,0.529680365,0.916839898,0.232876713,3.468740256198510,0.324242424,-0.32461959531065100,90.71095876923180,31.147054543405500,0.40472926310464400,146.90653460268200,15679
2016,Chance Sisco,BAL,AA,21,479,0.123173277,0.173277661,0.710843373,0.319512195,0.40585774,0.421951219,0.827808959,0.102439024,2.383415166917300,0.387195121,-0.3063492459477860,74.92038922370530,19.41239287317850,0.3790196822721420,128.4416325744190,15694
2018,Gosuke Katoh,NYY,AA,23,503,0.123260437,0.244532803,0.50406504,0.228637413,0.327345309,0.334872979,0.662218288,0.106235566,4.639830606889460,0.305194805,-0.3488228900823740,52.64955275077800,-7.233532216954460,0.30677516477175000,92.99909531032610,15697
2016,Tyler O'Neill,SEA,AA,21,575,0.107826086,0.260869565,0.413333333,0.292682926,0.373913043,0.508130081,0.882043124,0.215447155,5.061425763163980,0.363636363,1.141901430208240,95.68071296589880,32.88166454213170,0.3977705740260580,147.52932083844800,15711
2016,Tyler Wade,NYY,AA,21,583,0.113207547,0.176672384,0.640776699,0.25940594,0.352331606,0.348514851,0.700846457,0.089108911,7.345430332891200,0.316582914,2.267484759911900,68.11870788441530,0.5588709901415900,0.32833403801876900,104.056093442079,15730
2017,Raudy Read,WSN,AA,23,442,0.061085972,0.178733031,0.341772151,0.265206812,0.312217194,0.454987834,0.767205028,0.189781022,2.7581203784783200,0.29022082,0.4948372484650460,55.870851842074800,4.27318976572074,0.34004266324086400,107.94827054832700,15766
2017,Jose Marmolejos,WSN,AA,24,454,0.096916299,0.17400881,0.556962025,0.2875,0.36123348,0.4575,0.81873348,0.17,3.9079981357272600,0.323717948,-0.6946627763099970,66.15923156377770,13.160727983088200,0.3643791792930760,124.30290824686500,15767
2016,Rafael Bautista,WSN,AA,23,607,0.07413509,0.154859967,0.478723404,0.281767955,0.34390651,0.340699815,0.684606325,0.05893186,7.190501717591480,0.332589285,7.261655966984110,66.44513958883200,-3.895891277075720,0.3188845010751080,94.64521573197100,15769
2017,Erick Mejia,LAD,AA,22,403,0.091811414,0.193548387,0.474358974,0.289325842,0.356783919,0.412921348,0.769705267,0.123595506,7.229819184176080,0.350364963,3.1366243199445300,54.21294427438340,7.733935108023490,0.3498379031116480,115.71276517799300,15817
2018,Erick Mejia,KCR,AA,23,602,0.071428571,0.162790697,0.43877551,0.262962962,0.31802721,0.366666666,0.684693876,0.103703704,7.24449588002719,0.311363636,-0.5693038959871050,64.17790950189530,-9.154758459821390,0.31002129007644900,83.82351158399650,15817
2017,Johnny Davis,MIL,AA,27,553,0.065099457,0.215189873,0.302521008,0.263366336,0.31559633,0.340594059,0.656190389,0.077227723,7.586661301019390,0.335078534,5.817894744570370,53.31711633603560,-5.695764287305050,0.304793767959756,91.1106685580193,15830
2019,Luis Torrens,SDP,AA,23,397,0.10579345,0.168765743,0.626865671,0.3,0.372795969,0.5,0.872795969,0.2,2.127435055654760,0.330882352,-0.8327825798187410,66.812804308358,19.807167213979500,0.3861621161050430,128.94509997567300,15905
2015,Aledmys Diaz,STL,AA,24,409,0.070904645,0.151589242,0.467741935,0.264,0.323529411,0.421333333,0.744862744,0.157333333,4.126908113489470,0.293729372,-1.1405383569654100,51.1298891478371,3.6928718486022300,0.3388921955929080,103.95813945439700,15937
2014,Austin Nola,MIA,AA,24,595,0.129411764,0.157983193,0.819148936,0.258517034,0.367622259,0.326653306,0.694275565,0.068136272,4.631928776367170,0.312958435,-0.5341133226756940,69.84345574744530,1.7630567482906800,0.33006149893484700,103.1481079848940,15941
2017,Travis Demeritte,ATL,AA,22,511,0.09589041,0.262230919,0.365671641,0.231441048,0.305882352,0.401746724,0.707629076,0.170305676,4.990144436190480,0.292604501,-1.6840643070754600,57.048515036069100,2.517625346146750,0.3254041523325680,106.0791471106540,15958
2018,Travis Demeritte,ATL,AA,23,494,0.115384615,0.283400809,0.407142857,0.221962616,0.31643002,0.41588785,0.73231787,0.193925234,5.8314433718113100,0.283636363,0.022437155712395900,61.470024521007700,4.176434869423070,0.33161278456691800,109.1929115665280,15958
2019,Ivan Castillo,SDP,AA,24,466,0.042918454,0.126609442,0.33898305,0.3125,0.346982758,0.460648148,0.807630906,0.148148148,6.4378094575098200,0.342318059,1.1209716754965500,68.47000386029930,13.294621275965900,0.35899203707431900,110.99212361768300,15971
2016,Ryder Jones,SFG,AA,22,513,0.050682261,0.153996101,0.329113924,0.247357293,0.290766208,0.397463002,0.68822921,0.150105709,1.647651189587590,0.265625,-0.5410669712582600,52.59329827157550,-6.854722872099360,0.30998978118296900,92.80828152947340,15982
2016,Clint Frazier,CLE,AA,21,391,0.104859335,0.219948849,0.476744186,0.275659824,0.355670103,0.469208211,0.824878314,0.193548387,5.2987314838624500,0.330612244,1.0410865120356900,58.67639586451070,13.36611074330820,0.3708951697521600,131.20246623025300,15983
2016,Willy Adames,TBR,AA,20,568,0.13028169,0.213028169,0.611570247,0.273662551,0.372134038,0.430041152,0.80217519,0.156378601,6.187358346168990,0.341736694,-0.2110080299898980,83.86926697021340,21.834728701170400,0.37233878161376400,132.12213320838200,15986
2016,Kean Wong,TBR,AA,21,492,0.06300813,0.146341463,0.430555555,0.275784753,0.323651452,0.367713004,0.691364456,0.091928251,3.945405355178850,0.317204301,-2.236102622933690,54.09090548432210,0.3567631808553420,0.32116566428027900,98.31544117835200,15994
2016,Cody Bellinger,LAD,AA,20,465,0.12688172,0.202150537,0.627659574,0.263157894,0.359139784,0.483709273,0.842849057,0.220551379,3.924568759554980,0.286713286,0.8181183566048280,72.85388855729320,21.44864378962740,0.37529673483665300,140.7230991077240,15998
2018,Taylor Gushue,WSN,AA,24,386,0.095854922,0.240932642,0.397849462,0.21238938,0.292746113,0.362831858,0.655577971,0.150442478,2.5470191127627100,0.256198347,-0.45082301017828300,37.85647331264960,-8.097544177498970,0.29841978855701300,80.73282928256660,16098
2017,Mike Gerber,DET,AA,24,394,0.098984771,0.21573604,0.458823529,0.291428571,0.362944162,0.477142857,0.840087019,0.185714286,5.074217659640280,0.349019607,-0.35552229871973400,60.436303403011600,14.442007343999200,0.3740359895725540,125.72383907349,16115
2016,Derek Fisher,HOU,AA,22,448,0.165178571,0.285714285,0.578125,0.245283018,0.372767857,0.431266846,0.804034703,0.185983828,6.254084744468880,0.328947368,1.8886943188190300,65.3854243297884,15.859511091263000,0.361183724841293,134.33136485563100,16192
2017,Kevin Cron,ARI,AA,24,588,0.095238095,0.227891156,0.417910447,0.283495145,0.357142857,0.497087378,0.854230235,0.213592233,1.981916396279140,0.331506849,0.14105734432814600,91.04388963757700,28.29601656972120,0.3838727163941890,140.53491390883100,16211
2016,Kevin Cron,ARI,AA,23,510,0.064705882,0.262745098,0.246268656,0.221505376,0.278431372,0.436559139,0.714990511,0.215053763,3.352904245836920,0.247588424,-0.07425211695954200,57.5116079139162,1.8115823554445200,0.3250013031358790,100.70251880893100,16211
2016,J.D. Davis,HOU,AA,23,539,0.08348794,0.265306122,0.314685314,0.268041237,0.333951762,0.484536082,0.818487844,0.216494845,2.097857374642620,0.331269349,-0.9675523823098050,79.81421484899660,20.228350483895700,0.3639847845226140,136.2473326579650,16219
2017,J.D. Davis,HOU,AA,24,388,0.079896907,0.231958762,0.344444444,0.279202279,0.340206185,0.509971509,0.850177694,0.23076923,3.001804847222700,0.316872427,-0.006447282619774340,60.3584217384791,15.609400506351000,0.376871098997673,137.7728716960630,16219
2016,Bradley Zimmer,CLE,AA,23,407,0.137592137,0.282555282,0.486956521,0.252941176,0.371287128,0.470588235,0.841875363,0.217647059,7.824842362143120,0.341232227,1.3914889168227100,64.10933396087350,16.944919525248500,0.38043744584762700,137.54553175123500,16221
2016,Alex Blandino,CIN,AA,23,465,0.118279569,0.24516129,0.48245614,0.231920199,0.333333333,0.336658354,0.669991687,0.104738155,4.090563438710460,0.302491103,0.47619793424382800,50.895863469686400,0.11054604872695200,0.32050437132517500,97.25274162509900,16271
2017,Nick Ciuffo,TBR,AA,22,417,0.100719424,0.227817745,0.442105263,0.245283018,0.318944844,0.385444743,0.704389587,0.140161725,3.1018391218413400,0.307692307,0.362454339832766,45.50628711553260,1.0065199908796900,0.32200242183058700,101.63313705547600,16291
2016,Yairo Munoz,OAK,AA,21,414,0.055555555,0.183574879,0.302631578,0.240310077,0.286407766,0.366925064,0.65333283,0.126614987,4.305121826587210,0.278145695,-1.508258946283600,39.82751050096250,-5.939739679281980,0.2957231266405980,80.03488694999380,16313
2017,Nick Gordon,MIN,AA,21,578,0.091695501,0.23183391,0.395522388,0.269749518,0.340830449,0.408477842,0.749308291,0.138728324,6.324859904494530,0.346560846,-0.09819437263649890,72.37950512324030,10.698772753817300,0.3437899520827660,110.2739690667190,16337
2017,Pablo Reyes,PIT,AA,23,483,0.105590062,0.144927536,0.728571428,0.273809523,0.355648535,0.409523809,0.765172344,0.135714286,5.428501176430520,0.306122448,-1.4083595837000800,63.59978875920910,7.215918209709140,0.34668329789203700,112.30720979375500,16357
2017,Oscar Mercado,STL,AA,22,523,0.061185468,0.214149139,0.285714285,0.28721174,0.340996168,0.427672955,0.768669123,0.140461215,6.964146089423670,0.348314606,-0.39130138815380600,68.94547704083920,8.626564400625200,0.34637320580390800,110.79319958553900,16375
2018,Brian Navarreto,MIN,AA,23,380,0.036842105,0.15,0.245614035,0.246498599,0.285714285,0.333333333,0.619047618,0.086834734,1.8814089252627100,0.282828282,-0.6864577257074420,33.41048690302410,-10.661505136656400,0.28428982600333200,69.68002659340840,16398
2017,Francisco Mejia,CLE,AA,21,383,0.062663185,0.138381201,0.452830188,0.296829971,0.345549738,0.489913544,0.835463282,0.193083573,4.9157699317239700,0.311188811,0.6733920681290330,56.650889028923500,11.94069768221860,0.3671356901096230,129.66912677862800,16403
2022,Domingo Leyba,SDP,AA,26,444,0.132882882,0.137387387,0.967213114,0.266129032,0.364864864,0.40860215,0.773467014,0.142473118,4.91785994338755,0.287096774,1.0993594285100700,63.04962297652050,-0.05364350106438420,0.35019003574540000,107.72914759565000,16404
2017,Richard Urena,TOR,AA,21,551,0.05444646,0.181488203,0.3,0.247058823,0.28649635,0.358823529,0.645319879,0.111764706,2.3267066776232900,0.29368932,-0.29941362352110400,46.821964215652900,-17.500008191747700,0.28785878878373400,69.50333317685160,16411
2018,Sergio Alcantara,DET,AA,21,494,0.085020242,0.192307692,0.442105263,0.271493212,0.334702258,0.332579185,0.667281443,0.061085973,4.521952021580790,0.341954022,-0.5388170543592420,52.85922753547610,-5.952390703211470,0.30972784720896700,85.36669742905300,16417
2019,Sergio Alcantara,DET,AA,22,378,0.126984126,0.187830687,0.676056338,0.24691358,0.34574468,0.296296296,0.642040976,0.049382716,3.30626660513435,0.308300395,-0.900095478980802,39.52828263327540,-1.3710183592135000,0.30471085360709700,92.22047798012470,16417
2017,Thairo Estrada,NYY,AA,21,542,0.062730627,0.103321033,0.607142857,0.301010101,0.353049907,0.391919191,0.744969098,0.09090909,4.324623581978720,0.327231121,-2.7507355171255800,67.83180613334280,4.560464854193730,0.33846346838417000,112.10579091006200,16426
2016,Christian Arroyo,SFG,AA,21,517,0.056092843,0.13926499,0.402777777,0.274261603,0.315789473,0.373417721,0.689207194,0.099156118,2.7332550157128400,0.312807881,-0.12613485846668500,53.519720020638200,-6.391833451642320,0.3112691056471750,93.65869067901640,16434
2016,Ryan O'Hearn,KCR,AA,22,466,0.103004291,0.281115879,0.366412213,0.258454106,0.339055793,0.437198067,0.77625386,0.178743961,2.8431287152232200,0.342007434,-1.338482084676800,63.28625547437170,11.770461793227000,0.34783815423561700,120.91181744617000,16442
2019,Johneshwy Fargas,SFG,AA,24,466,0.07081545,0.201716738,0.351063829,0.249394673,0.325379609,0.334140435,0.659520044,0.084745762,7.596308513988520,0.311111111,1.266486534732390,49.49100837215560,-0.9298230101190460,0.30690517174706300,101.86406598284000,16446
2016,Jacob Nottingham,MIL,AA,21,456,0.063596491,0.302631578,0.210144927,0.233734939,0.294505494,0.346987951,0.641493445,0.113253012,3.9116866265218800,0.319702602,0.6946557890623810,43.10106567208910,-6.701310121367910,0.30024261726681900,87.29137618602860,16448
2017,Jacob Nottingham,MIL,AA,22,385,0.096103896,0.225974025,0.425287356,0.209230769,0.325520833,0.369230769,0.694751602,0.16,4.849117630923470,0.255411255,0.2334803925768940,42.38271330641880,1.2977964167512400,0.32329804175778400,103.66463669865400,16448
2017,Luis Guillorme,NYM,AA,22,558,0.129032258,0.098566308,1.309090909,0.282744282,0.37589928,0.33056133,0.70646061,0.047817048,2.6622741894137800,0.31615925,-0.24299243930727200,67.15935715350660,2.0202272019103800,0.33242527947580200,104.39241442492600,16451
2016,Rhys Hoskins,PHI,AA,23,589,0.120543293,0.212224108,0.568,0.281124497,0.376910016,0.56626506,0.943175076,0.285140563,3.9766645320470200,0.296511627,0.4853951442055400,108.19082849424000,39.93569310705750,0.413958817213571,151.98556497176800,16472
2019,Forrest Wall,TOR,AA,23,469,0.104477611,0.232409381,0.449541284,0.269879518,0.352564102,0.419277108,0.77184121,0.14939759,6.019454850730520,0.346801346,-0.45841613673837900,65.56175921715260,14.816330207953500,0.3520725435680810,126.03275328194000,16496
